# x y area(micron**2) layer label
6.055000000000000000e+02 2.613863636363636488e+03 2.200000000000000000e+01 6.000000000000000000e+00 2.270000000000000000e+02
2.108695652173912904e+01 4.015869565217391255e+02 4.600000000000000000e+01 2.000000000000000000e+00 2.280000000000000000e+02
8.014807692307692832e+02 2.297115384615384755e+03 5.200000000000000000e+01 6.000000000000000000e+00 2.290000000000000000e+02
2.495652173913043441e+02 3.070608695652173992e+03 2.300000000000000000e+01 7.000000000000000000e+00 2.300000000000000000e+02
9.736250000000000000e+02 3.297300000000000182e+03 4.000000000000000000e+01 7.000000000000000000e+00 2.310000000000000000e+02
7.200000000000000000e+02 3.178000000000000000e+03 2.100000000000000000e+01 7.000000000000000000e+00 2.320000000000000000e+02
2.562580645161290249e+02 2.870612903225806349e+03 3.100000000000000000e+01 7.000000000000000000e+00 2.330000000000000000e+02
1.270000000000000000e+02 1.393987499999999955e+03 8.000000000000000000e+01 5.000000000000000000e+00 2.340000000000000000e+02
1.538000000000000114e+02 3.059099999999999909e+03 5.000000000000000000e+01 7.000000000000000000e+00 2.350000000000000000e+02
9.957857142857143344e+02 2.595000000000000000e+03 1.400000000000000000e+01 6.000000000000000000e+00 2.360000000000000000e+02
5.702727272727272521e+02 8.346969696969697452e+02 1.650000000000000000e+02 3.000000000000000000e+00 2.370000000000000000e+02
6.970370370370370949e+01 7.470740740740740193e+02 5.400000000000000000e+01 3.000000000000000000e+00 2.380000000000000000e+02
9.321666666666666288e+02 1.887910256410256352e+03 7.800000000000000000e+01 5.000000000000000000e+00 2.390000000000000000e+02
8.776666666666666288e+02 2.746208333333333485e+03 2.400000000000000000e+01 6.000000000000000000e+00 2.400000000000000000e+02
8.482359550561798187e+02 2.147516853932584127e+03 8.900000000000000000e+01 6.000000000000000000e+00 2.410000000000000000e+02
9.059259259259259807e+02 2.474481481481481296e+03 2.700000000000000000e+01 6.000000000000000000e+00 2.420000000000000000e+02
7.640000000000000568e+01 3.496000000000000227e+02 1.500000000000000000e+01 2.000000000000000000e+00 2.430000000000000000e+02
2.486666666666666714e+01 2.553555555555555657e+03 4.500000000000000000e+01 6.000000000000000000e+00 2.440000000000000000e+02
1.925517241379310462e+02 5.658965517241379075e+02 2.900000000000000000e+01 3.000000000000000000e+00 2.450000000000000000e+02
4.523529411764705799e+01 2.722852941176470722e+03 3.400000000000000000e+01 6.000000000000000000e+00 2.460000000000000000e+02
6.037156862745098351e+02 1.877617647058823422e+03 1.020000000000000000e+02 5.000000000000000000e+00 2.470000000000000000e+02
4.695000000000000000e+02 2.705727272727272521e+03 2.200000000000000000e+01 6.000000000000000000e+00 2.480000000000000000e+02
3.104693877551020478e+02 3.750204081632653015e+02 4.900000000000000000e+01 2.000000000000000000e+00 2.490000000000000000e+02
9.586551724137931387e+02 3.278413793103448370e+03 2.900000000000000000e+01 7.000000000000000000e+00 2.500000000000000000e+02
2.243181818181818130e+02 9.969696969696969973e+02 6.600000000000000000e+01 3.000000000000000000e+00 2.510000000000000000e+02
2.395800000000000125e+02 1.104799999999999955e+03 1.000000000000000000e+02 3.000000000000000000e+00 2.520000000000000000e+02
9.168666666666666742e+02 3.207933333333333394e+03 3.000000000000000000e+01 7.000000000000000000e+00 2.530000000000000000e+02
6.937850467289719063e+02 2.981780373831775705e+03 2.140000000000000000e+02 7.000000000000000000e+00 2.540000000000000000e+02
2.130000000000000000e+02 2.362389830508474461e+03 1.180000000000000000e+02 6.000000000000000000e+00 2.550000000000000000e+02
4.945000000000000000e+02 2.818800000000000182e+03 1.000000000000000000e+01 7.000000000000000000e+00 2.560000000000000000e+02
1.743260869565217490e+02 1.002206521739130380e+03 9.200000000000000000e+01 3.000000000000000000e+00 2.570000000000000000e+02
1.781923076923076792e+02 1.885589743589743648e+03 7.800000000000000000e+01 5.000000000000000000e+00 2.580000000000000000e+02
9.609466666666667152e+02 6.065199999999999818e+02 7.500000000000000000e+01 3.000000000000000000e+00 2.590000000000000000e+02
4.203548387096774377e+02 2.658709677419354648e+03 3.100000000000000000e+01 6.000000000000000000e+00 2.600000000000000000e+02
8.451944444444444571e+02 1.201500000000000000e+03 3.600000000000000000e+01 3.000000000000000000e+00 2.610000000000000000e+02
4.249642857142857224e+02 1.487107142857142890e+03 2.800000000000000000e+01 5.000000000000000000e+00 2.620000000000000000e+02
9.810952380952380736e+02 2.406476190476190368e+03 2.100000000000000000e+01 6.000000000000000000e+00 2.630000000000000000e+02
5.858333333333333570e+01 2.826440476190476147e+03 8.400000000000000000e+01 7.000000000000000000e+00 2.650000000000000000e+02
9.045000000000000000e+02 2.271500000000000000e+03 1.800000000000000000e+01 6.000000000000000000e+00 2.660000000000000000e+02
7.696078431372548323e+01 9.546862745098038658e+02 5.100000000000000000e+01 3.000000000000000000e+00 2.670000000000000000e+02
7.732112676056337932e+02 2.487450704225352183e+03 7.100000000000000000e+01 6.000000000000000000e+00 2.680000000000000000e+02
7.013333333333333712e+02 3.022533333333333303e+03 1.500000000000000000e+01 7.000000000000000000e+00 2.690000000000000000e+02
6.259645390070921849e+02 2.362510638297872447e+03 1.410000000000000000e+02 6.000000000000000000e+00 2.700000000000000000e+02
6.860258064516128798e+02 1.469258064516129025e+03 1.550000000000000000e+02 5.000000000000000000e+00 2.710000000000000000e+02
4.999777777777777601e+02 1.641599999999999909e+03 4.500000000000000000e+01 5.000000000000000000e+00 2.720000000000000000e+02
7.731549295774648272e+02 1.404422535211267586e+03 7.100000000000000000e+01 5.000000000000000000e+00 2.730000000000000000e+02
9.306181818181818244e+02 2.332890909090909190e+03 1.100000000000000000e+02 6.000000000000000000e+00 2.740000000000000000e+02
8.960000000000000000e+02 2.265875000000000000e+03 3.200000000000000000e+01 6.000000000000000000e+00 2.750000000000000000e+02
4.127027027027027088e+02 2.193297297297297519e+03 7.400000000000000000e+01 6.000000000000000000e+00 2.770000000000000000e+02
5.931875000000000000e+02 1.115812500000000000e+03 1.600000000000000000e+01 3.000000000000000000e+00 2.780000000000000000e+02
4.775048543689320582e+02 3.060689320388349643e+03 1.030000000000000000e+02 7.000000000000000000e+00 2.790000000000000000e+02
2.527297297297297405e+02 9.397297297297296836e+01 3.700000000000000000e+01 1.000000000000000000e+00 2.800000000000000000e+02
4.756250000000000000e+01 2.604910714285714221e+03 1.120000000000000000e+02 6.000000000000000000e+00 2.810000000000000000e+02
6.803142857142856883e+02 2.037771428571428487e+03 3.500000000000000000e+01 6.000000000000000000e+00 2.820000000000000000e+02
2.852962962962963047e+02 2.623000000000000000e+03 2.700000000000000000e+01 6.000000000000000000e+00 2.830000000000000000e+02
8.440909090909091219e+02 2.377584415584415638e+03 7.700000000000000000e+01 6.000000000000000000e+00 2.840000000000000000e+02
7.895238095238095184e+02 2.629476190476190368e+03 4.200000000000000000e+01 6.000000000000000000e+00 2.850000000000000000e+02
7.683529411764706083e+02 4.831470588235293917e+02 3.400000000000000000e+01 3.000000000000000000e+00 2.860000000000000000e+02
1.409090909090909172e+00 2.462272727272727479e+03 2.200000000000000000e+01 6.000000000000000000e+00 2.870000000000000000e+02
9.574464285714285552e+02 2.921982142857142662e+03 5.600000000000000000e+01 7.000000000000000000e+00 2.880000000000000000e+02
1.167777777777777715e+02 2.710194444444444343e+03 3.600000000000000000e+01 6.000000000000000000e+00 2.890000000000000000e+02
6.735871559633027346e+02 3.036733944954128219e+03 1.090000000000000000e+02 7.000000000000000000e+00 2.900000000000000000e+02
6.560869565217390686e+01 1.834217391304347757e+03 2.300000000000000000e+01 5.000000000000000000e+00 2.910000000000000000e+02
6.840933333333333621e+02 1.689093333333333248e+03 7.500000000000000000e+01 5.000000000000000000e+00 2.930000000000000000e+02
3.257346938775510239e+02 2.419744897959183618e+03 9.800000000000000000e+01 6.000000000000000000e+00 2.940000000000000000e+02
4.332272727272727479e+02 3.313303030303030482e+03 6.600000000000000000e+01 7.000000000000000000e+00 2.960000000000000000e+02
3.481929824561403279e+02 2.143500000000000000e+03 1.140000000000000000e+02 6.000000000000000000e+00 2.970000000000000000e+02
9.579789473684210179e+02 1.928084210526315701e+03 9.500000000000000000e+01 5.000000000000000000e+00 2.980000000000000000e+02
8.516822429906542311e+02 2.741943925233644677e+03 1.070000000000000000e+02 6.000000000000000000e+00 2.990000000000000000e+02
3.843846153846153584e+02 1.619730769230769283e+03 2.600000000000000000e+01 5.000000000000000000e+00 3.000000000000000000e+02
2.317457627118644155e+02 3.055983050847457434e+03 5.900000000000000000e+01 7.000000000000000000e+00 3.010000000000000000e+02
1.848484848484848442e+01 1.888727272727272748e+03 9.900000000000000000e+01 5.000000000000000000e+00 3.020000000000000000e+02
4.372950819672130933e+02 1.035524590163934363e+03 6.100000000000000000e+01 3.000000000000000000e+00 3.030000000000000000e+02
5.881829268292682400e+02 2.209036585365853625e+03 8.200000000000000000e+01 6.000000000000000000e+00 3.040000000000000000e+02
7.380454545454545041e+02 2.342034090909090992e+03 8.800000000000000000e+01 6.000000000000000000e+00 3.050000000000000000e+02
7.022040816326530148e+02 1.241081632653061206e+03 4.900000000000000000e+01 4.000000000000000000e+00 3.060000000000000000e+02
2.210909090909090935e+02 1.690090909090909008e+03 2.200000000000000000e+01 5.000000000000000000e+00 3.070000000000000000e+02
8.290909090909091219e+02 3.019840909090909008e+03 4.400000000000000000e+01 7.000000000000000000e+00 3.080000000000000000e+02
4.490217391304348098e+02 1.908500000000000000e+03 9.200000000000000000e+01 5.000000000000000000e+00 3.090000000000000000e+02
3.753369565217391255e+02 2.439521739130434980e+03 9.200000000000000000e+01 6.000000000000000000e+00 3.100000000000000000e+02
4.501612903225806406e+01 3.196145161290322449e+03 6.200000000000000000e+01 7.000000000000000000e+00 3.110000000000000000e+02
5.599161676646706383e+02 1.652934131736526979e+03 1.670000000000000000e+02 5.000000000000000000e+00 3.130000000000000000e+02
3.365500000000000114e+02 2.901366666666666788e+03 6.000000000000000000e+01 7.000000000000000000e+00 3.140000000000000000e+02
6.114576271186440408e+02 3.328203389830508513e+03 5.900000000000000000e+01 7.000000000000000000e+00 3.150000000000000000e+02
1.971153846153846132e+02 3.321038461538461434e+03 2.600000000000000000e+01 7.000000000000000000e+00 3.160000000000000000e+02
1.916666666666666572e+02 2.579666666666666515e+03 4.800000000000000000e+01 6.000000000000000000e+00 3.170000000000000000e+02
6.446538461538461888e+02 2.840102564102563974e+03 7.800000000000000000e+01 7.000000000000000000e+00 3.180000000000000000e+02
9.620499999999999545e+02 1.961250000000000000e+03 2.000000000000000000e+01 6.000000000000000000e+00 3.190000000000000000e+02
7.206976744186046346e+01 3.322883720930232357e+03 4.300000000000000000e+01 7.000000000000000000e+00 3.200000000000000000e+02
9.409218750000000000e+02 1.824960937500000000e+03 1.280000000000000000e+02 5.000000000000000000e+00 3.210000000000000000e+02
5.398214285714285552e+02 5.186071428571428896e+02 1.120000000000000000e+02 3.000000000000000000e+00 3.220000000000000000e+02
6.743956043956043800e+01 1.388604395604395677e+03 1.820000000000000000e+02 5.000000000000000000e+00 3.230000000000000000e+02
8.911176470588235361e+02 2.219068627450980330e+03 1.020000000000000000e+02 6.000000000000000000e+00 3.240000000000000000e+02
8.842203389830508513e+02 1.417881355932203405e+03 5.900000000000000000e+01 5.000000000000000000e+00 3.250000000000000000e+02
6.855714285714285552e+02 2.158500000000000000e+03 2.800000000000000000e+01 6.000000000000000000e+00 3.260000000000000000e+02
9.886632653061224119e+02 1.629908163265306030e+03 9.800000000000000000e+01 5.000000000000000000e+00 3.270000000000000000e+02
5.128876404494382086e+02 2.381269662921348299e+03 8.900000000000000000e+01 6.000000000000000000e+00 3.280000000000000000e+02
8.099259259259259807e+02 2.130629629629629562e+03 2.700000000000000000e+01 6.000000000000000000e+00 3.290000000000000000e+02
8.224615384615384528e+02 3.037807692307692378e+03 2.600000000000000000e+01 7.000000000000000000e+00 3.300000000000000000e+02
1.360000000000000000e+02 2.539000000000000000e+03 2.500000000000000000e+01 6.000000000000000000e+00 3.310000000000000000e+02
8.038888888888888573e+01 3.046222222222222172e+03 1.800000000000000000e+01 7.000000000000000000e+00 3.320000000000000000e+02
4.684651162790697754e+02 2.077906976744186068e+03 4.300000000000000000e+01 6.000000000000000000e+00 3.330000000000000000e+02
1.050689655172413808e+02 2.805206896551724185e+03 1.160000000000000000e+02 7.000000000000000000e+00 3.360000000000000000e+02
9.235499999999999545e+02 2.415750000000000000e+03 8.000000000000000000e+01 6.000000000000000000e+00 3.370000000000000000e+02
3.812812500000000000e+02 1.097234375000000000e+03 6.400000000000000000e+01 3.000000000000000000e+00 3.380000000000000000e+02
2.389199999999999875e+02 2.817559999999999945e+03 2.500000000000000000e+01 7.000000000000000000e+00 3.390000000000000000e+02
4.840609756097560989e+02 3.273134146341463293e+03 8.200000000000000000e+01 7.000000000000000000e+00 3.400000000000000000e+02
6.612142857142856656e+02 2.457571428571428442e+03 1.400000000000000000e+01 6.000000000000000000e+00 3.410000000000000000e+02
6.015285714285714675e+02 1.052928571428571331e+03 7.000000000000000000e+01 3.000000000000000000e+00 3.420000000000000000e+02
3.763750000000000000e+02 9.665714285714285552e+02 5.600000000000000000e+01 3.000000000000000000e+00 3.430000000000000000e+02
5.740312500000000000e+02 2.037875000000000000e+03 3.200000000000000000e+01 6.000000000000000000e+00 3.440000000000000000e+02
6.965599999999999454e+02 2.294119999999999891e+03 2.500000000000000000e+01 6.000000000000000000e+00 3.450000000000000000e+02
8.483382352941176805e+02 1.597426470588235361e+03 1.360000000000000000e+02 5.000000000000000000e+00 3.460000000000000000e+02
9.604333333333332803e+02 2.722366666666666788e+03 3.000000000000000000e+01 6.000000000000000000e+00 3.470000000000000000e+02
2.074935064935064872e+02 2.712077922077922267e+03 7.700000000000000000e+01 6.000000000000000000e+00 3.480000000000000000e+02
9.454666666666666970e+02 3.247616666666666788e+03 6.000000000000000000e+01 7.000000000000000000e+00 3.490000000000000000e+02
4.023052631578947285e+02 2.664810526315789502e+03 1.900000000000000000e+02 6.000000000000000000e+00 3.500000000000000000e+02
2.253846153846153868e+02 2.355615384615384755e+03 1.300000000000000000e+01 6.000000000000000000e+00 3.510000000000000000e+02
5.022208588957055326e+02 2.929914110429447646e+03 1.630000000000000000e+02 7.000000000000000000e+00 3.520000000000000000e+02
1.086111111111111143e+02 1.938694444444444343e+03 3.600000000000000000e+01 6.000000000000000000e+00 3.530000000000000000e+02
8.409574468085106957e+01 2.103287234042553337e+03 9.400000000000000000e+01 6.000000000000000000e+00 3.540000000000000000e+02
6.238461538461538112e+02 1.759000000000000000e+03 3.900000000000000000e+01 5.000000000000000000e+00 3.550000000000000000e+02
6.100800000000000409e+02 1.114559999999999945e+03 2.500000000000000000e+01 3.000000000000000000e+00 3.560000000000000000e+02
2.747977528089887755e+02 1.601247191011236055e+03 8.900000000000000000e+01 5.000000000000000000e+00 3.570000000000000000e+02
4.130434782608695627e+02 3.127130434782608518e+03 4.600000000000000000e+01 7.000000000000000000e+00 3.580000000000000000e+02
8.606857142857143117e+02 3.169085714285714403e+03 3.500000000000000000e+01 7.000000000000000000e+00 3.600000000000000000e+02
5.450000000000000000e+02 1.409799999999999955e+03 1.000000000000000000e+01 5.000000000000000000e+00 3.610000000000000000e+02
